X,Y,Z
-0.194186,8.106762,-2.988147
-2.354496,8.093843,-3.811648
-0.303615,8.015059,-2.934717
-2.465526,8.001841,-3.717876
-0.409893,7.922861,-2.878050
-2.571945,7.909367,-3.620821
-0.512925,7.830211,-2.818327
-0.541321,5.751754,-3.557956
-0.612624,7.737150,-2.755728
-0.656586,7.740037,-2.760675
-2.824404,7.725911,-3.406156
-0.752119,7.646353,-2.693850
-0.795336,7.648910,-2.696632
-0.844131,7.552354,-2.624568
-0.886531,7.554673,-2.625894
-0.908449,5.550104,-3.332375
-0.974112,7.460170,-2.552934
-1.015621,7.462193,-2.552263
-1.035128,5.482039,-3.247878
1.054280,5.424555,-2.688546
-1.139177,7.368998,-2.473362
-1.179648,7.370674,-2.470209
-1.196157,5.415373,-3.154395
-1.257011,7.275168,-2.389594
-1.296421,7.276586,-2.384651
-1.335729,7.277940,-2.379152
0.783786,5.286896,-2.623778
-1.407250,7.181959,-2.294719
-1.445412,7.183074,-2.287546
-1.483443,7.184127,-2.279840
0.637773,5.217024,-2.586615
0.605426,5.218469,-2.594869
-1.585777,7.088597,-2.182792
-1.622430,7.089372,-2.173018
-1.658921,7.090089,-2.162738
0.464099,5.146781,-2.548474
0.432043,5.147748,-2.554432
0.399915,5.148627,-2.559965
-1.787385,6.994267,-2.047236
-1.822191,6.994674,-2.034572
-1.856797,6.995026,-2.021434
0.264370,5.074947,-2.503144
0.224810,6.914219,-1.857305
0.192740,6.914403,-1.860316
0.160640,6.914532,-1.862894
0.137532,5.076173,-2.513960
0.105757,5.076270,-2.515621
0.073967,5.076283,-2.516864
0.042167,5.076213,-2.517690
0.010362,5.076059,-2.518098
-0.021443,5.075821,-2.518088
-2.197010,6.897455,-1.780269
-0.085028,5.075095,-2.516815
-0.128749,6.913242,-1.866564
1.995402,6.831499,-1.939867
-0.167594,3.234399,-3.160937
1.902675,-0.428538,-4.629540
-2.265624,1.376554,-3.617491
-4.291430,1.358748,-3.397247
-6.254979,-0.488499,-3.894080
-4.159873,-2.313969,-4.534899
-4.126940,-2.304816,-4.402791
-7.891522,-0.541487,-3.231470
-7.800744,-0.552986,-3.085553
-5.860314,-2.303947,-3.839093
-2.237583,-0.537650,-3.567909
1.464441,-2.209791,-4.672629
1.443830,-0.521442,-4.088239
3.294182,-2.201766,-5.037269
1.395671,-0.519315,-4.200271
3.290990,-0.507728,-4.593300
3.257741,-2.239921,-5.322104
3.250902,-0.506378,-4.739786
3.215496,-2.261772,-5.476843
3.208032,-2.279264,-5.609205
3.196811,-0.500916,-5.010354
3.157754,-2.302174,-5.764152
1.172035,-0.507046,-4.741418
3.129138,-0.496569,-5.281950
5.117342,-2.328497,-6.615492
5.065774,-2.334951,-6.650896
5.060736,-2.353441,-6.807175
-1.032221,1.409041,-3.873193
-3.127490,5.230171,-1.863646
-5.185043,5.286256,-1.256300
-3.215856,7.146719,-1.113151
-1.195195,7.063123,-1.704286
-1.224683,7.060678,-1.687747
0.764754,5.168936,-3.062577
0.725738,5.165152,-3.060530
0.684492,7.068277,-2.387834
-1.370405,7.146723,-1.678382
0.600031,5.227840,-3.128004
-1.427976,7.140930,-1.639808
0.516719,7.153121,-2.438257
-1.517481,7.231233,-1.659845
0.436974,7.146779,-2.424946
0.389489,5.279886,-3.175649
0.343586,7.236337,-2.477641
0.303292,7.232808,-2.468508
-1.693049,7.310438,-1.608352
0.213768,5.333950,-3.216606
0.165817,7.317792,-2.505310
0.125326,7.313853,-2.493283
-1.840017,7.391064,-1.568178
0.024900,7.401653,-2.534983
-0.015788,7.397358,-2.520613
1.835736,5.388258,-4.244871
-0.119078,7.484315,-2.557165
-0.159835,7.479650,-2.540378
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
21.597938,-268.816699,120.254385
21.324235,-272.163293,120.864770
23.068221,-272.616595,121.436615
0.479912,8.547644,-3.089279
0.432097,8.553452,-3.111714
-1.684659,8.542115,-4.149583
0.308673,8.464621,-3.079254
-1.817605,8.452862,-4.078091
0.187743,8.375073,-3.042643
-1.946549,8.362918,-4.002098
-2.010473,8.267782,-3.920444
-2.071353,8.272326,-3.921842
-0.035253,6.021165,-3.745166
-0.112528,8.098493,-2.896945
-2.249243,8.085470,-3.752316
-2.308043,8.089377,-3.749484
-2.362040,7.993500,-3.662682
-0.329711,7.914664,-2.794316
-0.360520,5.820454,-3.562319
-0.433605,7.822032,-2.738213
-0.462674,5.752238,-3.495210
-2.629232,7.811202,-3.464877
-0.561543,5.683439,-3.425318
-0.604820,5.687609,-3.430040
-0.674564,7.638231,-2.621755
-0.699587,5.617948,-3.356062
-2.872282,7.626221,-3.247712
-0.809948,7.546588,-2.558165
-0.832638,5.551237,-3.280929
-0.898740,7.452064,-2.488483
-0.919571,5.480359,-3.201035
-0.960459,5.483398,-3.200320
1.113338,5.426049,-2.609421
-1.064947,7.360965,-2.414030
-1.082841,5.414518,-3.114634
-1.122721,5.417086,-3.111525
-1.184150,7.267153,-2.334289
-1.223551,7.268626,-2.330289
-1.238446,5.346898,-3.019431
0.843521,5.288919,-2.552251
-1.335907,7.174016,-2.244251
-1.374110,7.175190,-2.238002
-1.385962,5.277650,-2.916161
0.697821,5.219357,-2.519209
0.665865,5.220948,-2.528188
-1.516241,7.080794,-2.137909
-1.552997,7.081635,-2.129039
-1.561195,5.208219,-2.796075
0.524624,5.149554,-2.485909
0.492910,5.150669,-2.492611
-1.684957,6.986161,-2.019924
-1.690073,5.135773,-2.677002
-1.724636,5.136613,-2.665210
0.356714,5.077634,-2.441679
0.325388,5.078300,-2.446189
0.294011,5.078884,-2.450289
0.262587,5.079386,-2.453979
0.231122,5.079805,-2.457259
-1.941121,6.890941,-1.849514
-1.973910,6.891048,-1.834623
-1.972936,5.063794,-2.480435
0.102285,5.004307,-2.393197
0.071424,5.004314,-2.394396
0.040554,5.004242,-2.395192
0.009680,5.004090,-2.395587
-0.021194,5.003859,-2.395580
-0.052062,5.003549,-2.395171
-0.082918,5.003159,-2.394360
-0.113759,5.002689,-2.393147
-0.156737,6.808312,-1.737322
-0.175372,5.001512,-2.389515
-0.193272,3.194224,-3.041521
3.913766,-2.194293,-5.376219
-0.240426,1.384933,-3.690469
-4.260098,1.350432,-3.255258
-8.170150,-0.469913,-3.608066
-6.135952,-0.477576,-3.604810
-5.993543,-0.500480,-3.384259
-7.799144,-0.518829,-3.077858
-5.946118,-0.514961,-3.202217
-2.235385,-0.504793,-3.560751
1.476113,-0.485936,-4.071306
3.363925,-0.473673,-4.414817
3.329741,-0.476687,-4.439720
3.330490,-0.470774,-4.561994
3.298184,-2.191204,-5.303249
3.292371,-0.468397,-4.709255
3.257910,-2.211876,-5.458976
1.300893,-0.472349,-4.512316
3.241708,-0.460964,-4.980957
3.203598,-2.250013,-5.747829
5.170682,-2.239782,-6.273384
5.174200,-2.256702,-6.428786
5.125555,-4.114139,-7.236911
3.118641,-2.306855,-6.172997
1.077616,-0.454763,-5.049372
-2.988401,1.425893,-3.275679
-5.084343,5.223024,-1.240593
-5.165840,7.130229,-0.487157
-3.141541,7.047088,-1.027343
-1.133679,6.963938,-1.598420
0.853720,5.107330,-2.941739
0.815603,5.103877,-2.941261
0.777480,5.100337,-2.940229
-1.276510,7.051320,-1.593613
-1.305213,7.048780,-1.576000
0.655615,5.163925,-3.009407
0.616794,5.159921,-3.005906
0.574702,7.056189,-2.316389
-1.449416,7.134398,-1.560294
-1.477462,7.131438,-1.540166
0.450338,5.217471,-3.061418
0.411053,5.212892,-3.054731
0.366367,7.137343,-2.351028
0.318505,5.277847,-3.114877
0.272235,7.226867,-2.400307
0.232249,7.223305,-2.390206
-1.740148,7.300794,-1.500837
0.142745,5.331453,-3.150827
0.102822,5.325939,-3.139201
0.054384,7.304231,-2.409516
-1.885283,7.381299,-1.456411
-0.036787,5.382653,-3.174705
-0.086772,7.387632,-2.432248
-0.126822,7.383226,-2.416235
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
19.454085,-268.378450,114.951902
21.148163,-268.832719,115.525657
22.852788,-269.284285,116.074099
0.438445,8.449771,-2.950484
0.391368,8.455279,-2.971999
-1.706872,8.443460,-4.000520
0.277654,6.149532,-3.765036
-1.837156,8.353598,-3.929119
0.151450,8.275687,-2.902832
-1.963407,8.263073,-3.853341
0.035437,8.184904,-2.862356
-2.085494,8.171929,-3.773420
-0.066734,5.953956,-3.613325
-2.203294,8.080213,-3.689594
-2.258962,7.984316,-3.605518
-2.316700,7.987970,-3.602098
-0.281976,5.819812,-3.494946
-0.355245,7.813001,-2.656742
-0.384966,5.751749,-3.431121
-2.529948,7.802077,-3.417038
-0.484747,5.683086,-3.364442
-0.527802,5.687408,-3.370107
-0.581237,5.613867,-3.295087
-0.623585,5.617861,-3.299255
-0.665961,5.621751,-3.302811
-0.715964,5.547815,-3.225961
-0.757571,5.551392,-3.228093
-0.799177,5.554870,-3.229631
-0.845680,5.480593,-3.151165
-0.886461,5.483773,-3.151353
-3.049246,7.431836,-2.967091
-0.970162,5.412291,-3.071097
-1.010040,5.415093,-3.069432
-1.072384,7.256614,-2.280097
-1.089214,5.342999,-2.986150
-1.128118,5.345442,-2.982726
0.933547,5.287706,-2.467583
-1.226682,7.163816,-2.197168
-1.240532,5.274907,-2.891625
-1.278299,5.276921,-2.886017
0.788072,5.218859,-2.440503
0.758652,3.354233,-3.145542
-1.383795,5.205269,-2.789356
-1.420321,5.206877,-2.781698
-1.456715,5.208401,-2.773550
0.615280,5.149956,-2.414203
-1.518665,5.134230,-2.680061
-1.553857,5.135457,-2.670489
-1.588893,5.136603,-2.660449
0.478246,5.077926,-2.370848
-1.674461,6.880489,-1.891050
-1.708647,6.880960,-1.879730
-1.712234,5.063594,-2.541301
0.345877,5.004725,-2.320966
0.315464,5.005350,-2.325307
0.285002,5.005897,-2.329253
0.254497,5.006366,-2.332806
0.223953,5.006757,-2.335963
-1.922781,6.785071,-1.723003
0.162770,5.007306,-2.341094
-1.986242,6.785192,-1.693019
0.098870,4.931244,-2.273469
0.080486,3.213070,-3.012389
0.038971,4.931170,-2.275393
0.009013,4.931021,-2.275776
-2.105565,4.990204,-2.277610
-0.050896,4.930497,-2.275380
-0.080838,4.930122,-2.274603
-0.110764,4.929672,-2.273438
-0.140669,4.929147,-2.271887
-0.195252,8.476148,-0.952012
-0.213097,6.701896,-1.608537
1.844848,1.395173,-3.769427
1.802230,-0.380803,-4.440789
-2.295379,3.133941,-2.700612
-4.219539,-0.422844,-3.869078
-4.179444,-2.222021,-4.506317
-4.151849,-0.449822,-3.622627
-5.921776,-2.223554,-3.986768
-7.810775,-0.487313,-3.005007
-2.267082,-0.462196,-3.639194
1.492530,-0.443560,-4.156399
3.367148,-0.440838,-4.407077
3.369303,-0.434025,-4.529368
1.413718,-0.442828,-4.279572
3.302130,-2.146602,-5.307422
1.361261,-0.439701,-4.392251
3.292321,-0.427766,-4.825306
3.256649,-2.182175,-5.596105
5.215962,-2.171331,-6.085453
5.223865,-2.187117,-6.240166
5.178258,-4.009255,-7.052845
3.184389,-2.235149,-6.021563
1.152125,-2.267706,-5.615263
-4.901491,3.286889,-1.977470
-4.983580,5.157750,-1.223456
-5.065299,7.030512,-0.467471
-1.038044,8.700543,-0.838004
0.975665,5.046726,-2.817952
0.938535,5.043677,-2.819487
0.901369,5.040546,-2.820492
-1.133622,5.096593,-2.218034
-1.161978,5.093256,-2.202875
-1.190125,5.089834,-2.187318
-1.241715,6.949319,-1.474882
0.708967,5.098485,-2.891613
0.670997,5.094739,-2.889171
0.633047,5.090906,-2.886171
-1.357971,5.146139,-2.169266
-1.410601,7.033317,-1.442769
-1.437974,7.030575,-1.423290
0.470525,5.149197,-2.942202
0.432071,5.144805,-2.936102
0.388597,7.037285,-2.227169
0.341722,5.210179,-2.995861
0.302793,5.205383,-2.987698
0.257468,7.123876,-2.266422
0.209013,5.269852,-3.043210
0.169713,5.264636,-3.032902
0.130554,5.259329,-3.021984
-1.811773,7.286697,-1.367726
-1.837477,7.282867,-1.342288
-0.006215,5.316741,-3.058185
-0.055064,7.289870,-2.309922
-0.094411,7.285731,-2.294664
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
19.316649,-265.010030,109.736495
20.972122,-265.462086,110.286558
22.637794,-265.911529,110.811978
0.397602,8.350611,-2.814294
0.351259,8.355809,-2.834909
-1.728467,8.343508,-3.854104
0.239993,6.082754,-3.635698
-1.856093,8.253045,-3.782830
0.115768,8.175019,-2.765717
-1.979658,8.161948,-3.707299
0.012135,5.952014,-3.537917
-2.099034,8.070265,-3.627748
-2.156326,7.974355,-3.546423
-2.214107,7.978040,-3.544411
-2.268093,7.881926,-3.461513
-0.277855,7.803182,-2.573969
-0.308209,5.750336,-3.365756
-0.380210,7.710128,-2.522007
-0.408850,5.681811,-3.302283
-2.532537,7.698574,-3.274038
-0.506271,5.612714,-3.236063
-0.548416,5.616846,-3.241148
-0.617170,7.525368,-2.414372
-0.641825,5.546902,-3.170902
-0.683270,5.550614,-3.173936
-0.731832,5.476488,-3.098318
-0.772502,5.479897,-3.099971
-2.909443,7.419924,-2.950429
-0.858242,5.408767,-3.023898
-0.898072,5.411792,-3.023665
-0.961249,7.245073,-2.222167
-0.979415,5.340018,-2.944405
-1.018333,5.342678,-2.942379
-1.079392,7.151159,-2.149205
-1.117872,7.152577,-2.146389
-1.133108,5.272645,-2.856502
-1.191978,7.056729,-2.071637
-1.229429,7.057922,-2.067127
-1.242247,5.201782,-2.766423
0.795580,5.143872,-2.310345
0.765145,5.145670,-2.320467
0.734589,5.147385,-2.330188
-1.381307,5.131771,-2.665186
-1.416863,5.133287,-2.657372
-1.452285,5.134722,-2.649083
0.597040,5.076355,-2.294318
0.566666,5.077614,-2.301856
-1.546264,5.061598,-2.547572
-1.580336,5.062673,-2.537462
-1.614245,5.063671,-2.526904
0.433825,5.005008,-2.257585
0.403773,5.005842,-2.263021
0.373660,5.006598,-2.268069
-1.732110,4.990162,-2.407859
-1.764386,4.990752,-2.395213
-1.796468,4.991267,-2.382149
0.246536,4.932283,-2.214335
0.216899,4.932645,-2.217373
0.187231,4.932934,-2.220032
0.157535,4.933149,-2.222311
0.127817,4.933291,-2.224210
0.098082,4.933360,-2.225729
0.068333,4.933355,-2.226869
-2.056641,6.678108,-1.522288
-2.086404,6.677968,-1.505607
-0.020945,4.932902,-2.228005
-0.049746,4.856408,-2.158297
2.003689,4.872810,-2.259697
-2.202973,6.677008,-1.435001
-0.148668,6.596227,-1.491903
-2.259706,6.676290,-1.397418
-0.219813,8.336973,-0.824312
-0.223678,4.853190,-2.148251
1.796045,1.384921,-3.672461
1.765173,1.383404,-3.685903
-0.282471,1.365104,-3.466083
-4.247709,1.363136,-3.057850
-4.143312,-2.168405,-4.377637
-6.007505,-0.434329,-3.316612
-4.133282,-0.431563,-3.458412
-2.259296,-2.141635,-4.377729
1.495430,-0.410410,-4.147852
3.374871,-2.079718,-5.129518
1.447965,-0.405718,-4.261533
3.341760,-2.097766,-5.286120
1.396940,-0.401548,-4.374927
3.334429,-0.389160,-4.792762
3.299721,-2.131056,-5.575967
5.266383,-2.119750,-6.050063
5.276100,-2.134439,-6.205057
3.244300,-2.165699,-5.867988
-0.776865,1.419375,-3.617838
-4.800732,3.253977,-1.961114
-4.882912,5.090515,-1.205014
-2.977633,8.667788,-0.243340
-0.952088,8.565241,-0.742369
-1.001525,10.364700,-0.041016
-1.009126,8.564037,-0.715732
0.982941,4.975228,-2.698524
0.946723,4.972328,-2.700413
0.910463,4.969348,-2.701787
-1.101858,5.025410,-2.105521
-1.129470,5.022233,-2.090911
-1.179931,6.848403,-1.375114
-1.207407,6.846314,-1.359048
0.722970,5.028077,-2.773292
0.685871,5.024504,-2.771321
0.646591,6.855441,-2.073310
-1.320721,5.076134,-2.059189
-1.372315,6.931223,-1.328070
-1.399021,6.928702,-1.309225
0.490166,5.079873,-2.825299
0.448199,6.938997,-2.112844
0.410267,6.936222,-2.106068
0.364374,5.141454,-2.879112
0.326244,5.136860,-2.871573
0.282109,7.023430,-2.145351
0.234623,5.201768,-2.926810
0.196095,5.196763,-2.917179
0.157695,5.191669,-2.906952
-1.765100,7.186969,-1.255461
-1.790269,7.183404,-1.230798
0.014871,7.194880,-2.204086
-0.023962,7.191081,-2.190192
-0.062609,7.187215,-2.175670
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
19.178818,-261.603623,104.621045
20.796092,-262.053087,105.147817
22.423223,-262.500032,105.650608
0.357389,8.250213,-2.680718
0.311780,8.255093,-2.700453
-1.749435,8.242310,-3.710342
0.194932,8.164423,-2.667799
-1.874408,8.151256,-3.639230
0.080705,8.073125,-2.631307
-1.995290,8.059599,-3.563981
-0.020428,5.882856,-3.410555
-2.111963,7.967388,-3.484832
-0.139384,7.888835,-2.547517
-2.224318,7.874669,-3.402016
-0.232409,5.748048,-3.299177
-2.332257,7.781488,-3.315770
-0.333860,5.679665,-3.238906
-2.435695,7.687891,-3.226327
-0.446973,7.608863,-2.397508
-0.474092,5.614954,-3.181804
-0.543123,7.514778,-2.341732
-0.568481,5.545113,-3.114604
-2.680594,7.501928,-3.028150
-0.676963,7.422596,-2.287139
-0.700056,5.478317,-3.047520
-0.765644,7.327721,-2.224952
-0.786927,5.407258,-2.974333
-0.826650,5.410401,-2.974961
-0.890259,7.234364,-2.161032
-0.909207,5.338681,-2.898499
-0.948054,5.341457,-2.897318
-1.009598,7.140404,-2.092001
-1.048034,7.141833,-2.090080
-1.064085,5.271578,-2.814983
0.961854,5.213989,-2.274715
-1.160933,7.047132,-2.014617
-1.174586,5.200854,-2.728342
-1.211391,5.202870,-2.723319
0.820607,5.144979,-2.251650
-1.304461,6.952970,-1.929157
-1.315151,5.131082,-2.631239
-1.350759,5.132712,-2.624223
0.683064,5.074563,-2.221388
-1.439845,6.858057,-1.836340
-1.474735,6.858740,-1.828110
-1.481877,5.061253,-2.518403
0.549588,5.002888,-2.184351
0.520009,5.003992,-2.191224
-1.600334,6.763010,-1.726812
-1.633700,6.763451,-1.716296
-1.637282,4.989496,-2.395522
0.391338,4.930873,-2.146191
0.362116,4.931578,-2.151047
0.332842,4.932210,-2.155530
0.303519,4.932771,-2.159641
-1.812385,6.667489,-1.581835
0.244745,4.933678,-2.166742
-1.874845,6.667754,-1.554494
0.181188,4.857796,-2.104056
-1.903471,4.917234,-2.207724
0.123568,4.858117,-2.108075
0.094731,4.858174,-2.109538
0.065881,4.858163,-2.110635
0.037024,4.858082,-2.111366
0.008164,4.857934,-2.111732
-0.020696,4.857716,-2.111733
-0.049550,4.857430,-2.111369
-0.078394,4.857075,-2.110638
-0.107225,4.856651,-2.109543
-0.136037,4.856158,-2.108082
-0.164826,4.855597,-2.106255
-0.193588,4.854967,-2.104063
-0.248017,8.315249,-0.750792
-2.310886,6.567316,-1.221387
-0.252639,1.390418,-3.446696
-0.280589,1.388783,-3.443441
-0.301014,1.353392,-3.356469
-4.148083,-0.380982,-3.603263
-4.105387,-2.116200,-4.250713
-2.234345,-2.093454,-4.399481
-0.369172,-2.070822,-4.578621
1.503327,-2.057851,-4.889292
1.481765,-0.368855,-4.242274
3.380681,-2.048971,-5.263298
3.381078,-2.062187,-5.395732
5.343828,-2.050054,-5.818252
5.305164,-3.800950,-6.638324
3.337190,-2.093413,-5.688417
1.324953,-2.123794,-5.372468
-2.689837,1.435560,-3.151399
-4.766606,5.023552,-1.226816
-6.877645,8.615093,0.742388
-2.885923,8.530178,-0.183037
-0.888744,10.192973,0.043928
1.137923,10.070749,-0.465224
-0.945405,10.194169,0.069192
-0.952977,8.427082,-0.610024
-0.959823,6.657891,-1.289991
0.989780,4.902733,-2.581597
0.954463,4.899984,-2.583826
0.919098,4.897159,-2.585556
-1.092731,6.747893,-1.291529
-1.119878,6.746100,-1.276780
0.808924,4.963224,-2.658835
0.772702,4.959987,-2.658370
0.736469,4.956670,-2.657381
-1.255013,6.834744,-1.268547
-1.281757,6.832607,-1.251491
-1.308275,6.830417,-1.234043
0.583012,5.017308,-2.719020
0.546114,5.013470,-2.715142
0.505671,6.839232,-1.999627
-1.444477,6.917181,-1.213553
0.423865,5.076022,-2.771003
0.381477,6.927619,-2.042940
0.343779,6.924850,-2.035261
-1.581608,7.002511,-1.184274
0.259645,5.132668,-2.812637
0.215156,7.012061,-2.070340
0.177154,7.008927,-2.059961
0.129127,5.192306,-2.854338
0.091044,5.187101,-2.843247
0.044649,7.094838,-2.086251
-1.831892,7.171899,-1.123576
-1.856029,7.168272,-1.097966
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
19.040568,-258.160915,99.605863
20.620053,-258.607421,100.109752
20.268489,-261.929857,100.504088
0.317816,8.148628,-2.549762
0.272937,8.153182,-2.568638
-1.769765,8.139920,-3.569241
0.158274,8.061918,-2.535991
-1.892089,8.048284,-3.498326
0.046271,7.970057,-2.499608
-2.010296,7.956080,-3.423393
-0.062951,7.877650,-2.459666
-2.124273,7.863355,-3.344679
-0.169278,7.784744,-2.416345
-0.200447,5.750017,-3.241459
-0.259781,5.676697,-3.174368
-2.339140,7.676531,-3.176844
-2.393592,7.679317,-3.170938
-0.400623,5.612231,-3.121286
-0.469900,7.503498,-2.267890
-0.495945,5.542495,-3.057127
-2.588022,7.490478,-2.987304
-0.604547,7.411265,-2.217544
-0.628359,5.475900,-2.993876
-0.694292,7.316335,-2.158573
-0.734389,7.318261,-2.161276
-2.812980,7.302328,-2.780238
-0.819924,7.222913,-2.098694
-0.859198,7.224580,-2.099481
-0.901969,7.127405,-2.034082
-0.940398,7.128884,-2.033592
-0.957769,5.267115,-2.774305
-1.018042,7.033081,-1.965898
-1.055533,7.034336,-1.963658
-1.070540,5.196851,-2.692729
0.933910,5.139293,-2.158773
-1.165176,6.939354,-1.889281
-1.201576,6.940358,-1.884873
-1.213658,5.127688,-2.601765
0.796361,5.069855,-2.135811
0.767055,5.071570,-2.145784
-1.339739,6.845619,-1.798446
-1.374826,6.846356,-1.791522
-1.383401,5.058614,-2.496026
0.633487,5.000460,-2.114181
-1.469720,6.750257,-1.705086
-1.503511,6.750796,-1.696284
-1.509126,4.986540,-2.389743
0.504073,4.928204,-2.076137
0.475290,4.929160,-2.082381
0.446438,4.930046,-2.088258
-1.626359,4.913423,-2.277848
-1.658040,4.914149,-2.266379
-1.689543,4.914808,-2.254504
0.322367,4.856177,-2.041045
0.293928,4.856694,-2.044997
0.265447,4.857143,-2.048590
0.236929,4.857526,-2.051825
0.208379,4.857841,-2.054701
-1.854664,4.840753,-2.106879
0.151197,4.858273,-2.059377
-1.913301,4.841040,-2.077557
0.091438,4.782048,-1.996076
-2.005043,6.558813,-1.360610
0.035502,4.781947,-1.997837
0.007527,4.781800,-1.998191
-0.020446,4.781589,-1.998194
-0.048415,4.781314,-1.997846
-0.076374,4.780975,-1.997146
-0.104321,4.780572,-1.996096
-0.132249,4.780104,-1.994695
-0.160156,4.779573,-1.992943
-0.188038,4.778977,-1.990839
-0.228566,6.476346,-1.309648
-0.256710,6.475927,-1.306674
-2.266875,4.759772,-1.769087
1.720611,1.394869,-3.567043
1.690481,1.393122,-3.579792
-0.317969,1.340552,-3.248637
-4.166602,-0.349268,-3.557914
-4.123071,-2.073748,-4.217746
1.535923,-2.009737,-4.879777
1.515097,-0.332259,-4.221817
3.418874,-2.000246,-5.238984
3.420705,-2.012387,-5.371522
5.334315,-3.703642,-6.448261
3.383760,-2.028929,-5.530759
1.386624,-2.058380,-5.251154
-2.601314,1.433027,-3.097148
-4.666032,4.952394,-1.205050
-4.748333,6.721407,-0.445316
-2.795893,8.391024,-0.122891
-0.807893,10.020234,0.141697
-0.835769,10.020972,0.152933
-0.863513,10.021735,0.164578
-0.851808,6.555788,-1.213539
-0.878705,6.554555,-1.202211
1.064842,4.834270,-2.460624
1.030544,4.831819,-2.464140
0.998286,6.566931,-1.776357
